case_order,UID,area,TimeZone,job,children,age,income,gender,churn,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,port_modem,tablet,phone,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,tenure,monthly_charge,bandwidth_gb_year,timely_response,timely_fixes,timely_replacements,reliability,options,respectful_response,courteous_exchange,active_listening,internet_service_Fiber Optic,contract_One year,contract_Two Year,payment_method_Credit Card (automatic),payment_method_Electronic Check,payment_method_Mailed Check
4157,d590a55a421a3ba87b9a6a7f06cba7e9,Rural,America/Los_Angeles,Media buyer,0,0.7692394438812314,-0.7602128375595928,Female,Yes,-1.6340883611407804,-0.6662817809861953,0.005867974104602262,0,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,-1.0834524735859186,-0.7597297815652034,-1.0670229475172086,4,4,4,3,3,4,3,3,False,False,False,True,False,False
4158,4e2be22d3a73b0bdcffc0e71f732ccd1,Rural,America/Chicago,Plant breeder/geneticist,1,-1.018386135432755,-1.018328988355216,Female,Yes,-0.7573710771622865,-0.6662817809861953,1.0175876473118841,0,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,-1.1601099086122468,-1.3427513916566918,-1.2958842148815253,4,4,3,3,2,4,3,3,False,False,False,True,False,False
4159,c71e719e00bcdd001759456055cc7207,Rural,America/North_Dakota/New_Salem,Translator,0,-0.003787833659951896,0.19820919222035724,Female,No,-0.6687566665778553,0.3252089645289763,1.0175876473118841,1,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,-0.6391390205709281,-0.002827515848338073,-0.7510753411664702,1,2,1,3,3,1,2,3,False,False,True,False,True,False
4160,01312f67f2b1770da49a33df9ff905c3,Rural,America/Chicago,Ceramics designer,2,1.4456383117297669,3.031425537087879,Female,Yes,0.522698115790008,-0.0052879506427475865,0.005867974104602262,0,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,-1.2290931891918717,-0.003507519483762699,-1.3857687457204317,4,3,4,5,2,4,5,5,True,False,False,False,False,False
4161,a3b214131874dd5854ee87985f337101,Rural,America/New_York,Chartered legal executive (England and Wales),4,1.6872093359613867,0.28320128162411146,Male,Yes,-0.3327544651445797,-1.657772526501367,2.0293073205191656,0,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,-1.202280241627938,0.22889536682044626,-1.3064801279515048,5,4,2,4,4,3,4,4,True,False,False,False,True,False
4162,539df36b66f3bf978b87eaa23a457562,Suburban,America/Chicago,Technical author,0,1.1557530826518232,1.0740686938779465,Female,No,1.2115486824813588,-0.6662817809861953,-1.0058516991026796,1,No,No,Yes,Yes,No,No,No,No,No,No,No,No,-1.1116885876800957,-1.8669750435678607,-1.2133285659967339,4,4,4,5,2,5,3,4,False,False,False,False,False,True
4163,d5ae6b31f1d14300368430c123fc0237,Suburban,America/Denver,Archaeologist,1,1.397324106883443,0.12909737637970212,Female,No,-1.5316480795676088,0.3252089645289763,1.0175876473118841,0,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,-0.8800233153739215,1.106344578373327,-0.9180485408394907,4,5,4,4,4,5,4,3,True,True,False,False,False,False
4164,bc52db6e23a9bc84fb5a7390f1be66a1,Urban,America/New_York,Professor Emeritus,3,-1.4532139790496708,-0.6560087378771231,Male,No,0.006781828384471889,-0.6662817809861953,1.0175876473118841,0,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,-0.9075623497868401,-1.343098379813124,-0.8069867597850772,3,3,3,4,3,2,5,1,False,False,False,False,False,False
4165,e131122ba552dc2729bf7e45a71b6fc2,Rural,America/Chicago,Armed forces logistics/support/administrative officer,0,1.2523814923444712,-0.9667060418990581,Male,Yes,-0.5293030121727571,2.3081904555593193,-1.0058516991026796,1,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,-0.9806430913574746,0.2870170474126589,-0.8973396324925391,3,3,3,1,3,4,4,5,False,False,False,False,False,False
4166,b6f3cee144a72beb4a64fcc8dddb2e44,Urban,America/New_York,"Surveyor, planning and development",3,0.6726110341885836,-0.37193341099636346,Male,Yes,1.592512855627751,0.986202794872424,0.005867974104602262,0,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,-1.1310611778128177,-0.4684530188665829,-1.1470454023162888,2,4,2,3,3,3,3,3,False,False,False,False,False,False
4167,ee14a7d277daa6c106b859dfb35431e9,Urban,America/Chicago,"Therapist, occupational",3,-1.3082713645106987,-0.5072618539021235,Male,Yes,-0.4343452473530919,-0.0052879506427475865,0.005867974104602262,0,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,-1.0937213135128625,-1.109992202077757,-1.00614758804403,2,3,3,3,6,1,2,2,False,False,False,False,False,False
4168,325e318e4809e9d5f4eacc725fc7d04f,Suburban,America/Chicago,"Surveyor, rural practice",1,-1.066700340279079,1.7438736669083874,Female,No,-2.9320531587864775,-0.6662817809861953,-1.0058516991026796,0,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,-0.5995300545025355,-0.5270847021853636,-0.6501499783423708,3,4,2,3,3,3,1,2,False,False,False,False,True,False
4169,af26068ec8f59188a213d9c5656146e6,Suburban,America/New_York,"Doctor, hospital",5,1.204067287498147,0.060819647261253405,Female,Yes,-0.40097450629051035,-0.0052879506427475865,0.005867974104602262,0,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,-1.0432377985236545,-1.1089069907965659,-1.1938559623456373,5,4,4,6,3,4,5,4,False,False,False,False,False,False
4170,f3e9897ffea1ad7e3148e09abe778402,Suburban,America/Chicago,Research scientist (life sciences),0,1.204067287498147,-1.3783750049262042,Male,Yes,0.16321673314308516,1.6471966252158718,-1.0058516991026796,1,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,-0.8928413067133851,0.22921673840157164,-1.0040369654810104,3,3,2,5,3,3,3,3,True,False,False,False,False,True
4171,9e3e966a94dcb557af0e27a1f478c27b,Urban,America/New_York,Chiropractor,2,0.2377831905716679,0.4237324823111184,Female,No,-0.8315742418002093,-0.0052879506427475865,0.005867974104602262,0,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,-1.0283384388976204,-1.109992202077757,-1.0410782015010214,3,4,4,3,3,3,3,2,False,False,False,False,True,False
4172,c204305115a20e683e97c6b5d0393bd8,Rural,America/Denver,Pensions consultant,7,-0.6801867015084874,-0.5945012254311425,Female,No,0.17417487170381893,-0.3357848658144715,1.0175876473118841,0,No,No,No,Yes,No,No,No,No,Yes,No,No,No,-1.1143031659507194,-1.1099083660131157,-1.247538427170331,4,5,5,3,4,3,3,3,True,False,False,False,False,True
4173,4e384b5df3c93d3b6ce7e9bdcbc637f0,Rural,America/New_York,Sub,3,-0.8251293160474592,2.068915702185958,Female,No,-0.41183250608120153,-1.657772526501367,0.005867974104602262,0,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,-0.367904983786052,-1.575012222406925,-0.4838971367070541,3,4,5,4,4,5,3,3,False,False,False,False,False,False
4174,50e17163de29a7bbca3494351518dc86,Urban,America/Chicago,"Psychologist, counselling",1,-1.5015281838959946,0.6454243638360971,Female,No,0.6884311405724026,-0.3357848658144715,2.0293073205191656,2,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,-0.9155743034801259,-1.3423322113334848,-1.066509937085639,3,3,4,4,3,3,3,4,False,True,False,False,True,False
4175,b32894c95d6113b7622a6d118ee1e74c,Urban,America/Los_Angeles,Acupuncturist,1,-0.6318724966621634,-0.7990141830627843,Female,Yes,-0.30328275142699007,-0.0052879506427475865,-1.0058516991026796,1,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,-1.2151411197056037,-0.9935206204951417,-1.1177232716739178,5,4,5,2,3,4,4,5,False,True,False,True,False,False
4176,5ced68be585f8efd787151b2a5ab14fc,Urban,America/Chicago,Pensions consultant,4,-1.018386135432755,0.15248088415557587,Male,No,1.1248849616959178,0.986202794872424,-1.0058516991026796,0,No,No,No,Yes,Yes,No,No,No,No,No,No,No,-0.7872809331061197,-1.109992202077757,-0.6972308627798912,5,5,5,4,2,5,4,5,False,False,False,False,False,True
4177,316bc9f257d61f5a2b0a9cddf97751d5,Urban,America/New_York,Industrial buyer,0,1.397324106883443,-0.36350601436944335,Female,No,-0.5490831075453562,-0.0052879506427475865,-1.0058516991026796,0,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,-0.9615050168011134,-0.061729337597630315,-1.1507978060281014,3,4,4,4,3,4,5,5,True,False,False,False,False,False
4178,963c9acb0d2faacbeab6a28edd5cb5fb,Suburban,America/New_York,Careers adviser,4,0.5276684196496116,0.4550469065221223,Male,Yes,-0.9678698285514051,-0.0052879506427475865,-1.0058516991026796,0,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,-1.2450242509503242,1.3979007946207522,-1.1177487597150175,5,5,5,5,2,4,4,3,False,False,True,False,False,True
4179,8d49cff2ebdfe2784fb1fd4bf30b9b37,Urban,America/Chicago,"Radiographer, therapeutic",0,-1.5015281838959946,-0.4542214564984063,Male,No,1.5572223400911593,0.3252089645289763,-1.0058516991026796,1,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,-0.31840029997687525,-0.7600837560603557,-0.355015185472117,3,3,3,2,4,3,1,1,False,False,False,True,False,False
4180,579e3ffebe742b7a44865dc616e976eb,Urban,America/Chicago,General practice doctor,2,0.28609739541799184,-1.017681436333639,Male,No,0.1565363346583445,-0.3357848658144715,0.005867974104602262,1,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,-0.9861482509105396,0.8147138411795543,-0.9921050228673187,3,3,3,3,4,2,4,3,True,False,True,False,True,False
4181,0d813781ca2ae8812e0af99e86d1b8c6,Suburban,America/Denver,"Engineer, broadcasting (operations)",3,1.2523814923444712,1.640300451698199,Male,Yes,1.186211557443661,-0.9967786961579193,0.005867974104602262,1,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,-0.8384995736836691,1.1644662589655397,-0.5904298283019173,4,4,4,4,4,3,4,4,False,False,False,False,False,False
4182,569fafbf8b7f1e3d2f47fb3c8ac8d8ec,Suburban,America/New_York,Operational investment banker,0,-0.5835582918158394,0.7390154901616471,Male,No,2.501651914606407,0.3252089645289763,3.0410269937264474,1,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,-1.1207285750634668,-0.4691330225020069,-1.1729809236239943,4,4,4,4,2,3,4,4,True,False,False,False,True,False
4183,aa853396c92a902d4c580af20a72d766,Urban,America/Chicago,"Surveyor, minerals",0,-0.14873044819892378,-1.1341305106891826,Nonbinary,Yes,-1.0912881743401388,-1.3272756113296431,0.005867974104602262,2,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,-1.2079249154466367,0.5822876670796121,-1.2230613580517378,3,3,3,5,4,4,4,2,False,False,False,False,False,True
4184,2824b7a72a87ab797d021b5295a5bf04,Rural,America/Los_Angeles,"Pharmacist, community",3,-1.2599571596643748,0.3482384136050078,Male,Yes,1.3681684071175682,-0.3357848658144715,-1.0058516991026796,1,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,-0.9587194588625769,0.054611832328876474,-0.7496924027923565,3,3,3,3,3,3,2,2,False,False,False,True,False,False
4185,594a675d17d59605229a5fa212f375eb,Suburban,America/New_York,Telecommunications researcher,3,-0.4386156772768675,0.8006421578536571,Nonbinary,No,-3.0584381660431537,-0.0052879506427475865,1.0175876473118841,0,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,-1.0670562760310358,-0.06257468458276387,-1.1521913554002738,3,4,4,2,5,3,3,3,True,False,True,False,False,False
4186,a43e0ad44220beac2dd301080bab02e1,Urban,America/New_York,"Conservation officer, historic buildings",3,1.397324106883443,0.44349558560272023,Male,Yes,-2.327527837374768,1.316699710044148,0.005867974104602262,0,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,-1.0305550100846088,1.5716952854019142,-1.0236281362697373,4,4,5,3,4,3,5,2,True,False,False,False,False,True
4187,bc50dcf251d8974e740339f155dca5ec,Rural,America/Chicago,Advice worker,0,1.107438877805499,-0.27240544546313494,Male,No,2.068121607910319,-0.0052879506427475865,1.0175876473118841,0,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,-1.1837259032304432,-0.06257468458276387,-1.3187355833619432,5,3,4,4,3,6,4,4,True,False,True,False,False,False
4188,567484451de0b9186d3d74e51f74cfb6,Rural,America/Phoenix,Social researcher,0,0.9624962632665273,0.38738233044053383,Female,No,1.4174783504601645,-0.6662817809861953,-1.0058516991026796,0,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,-1.193018370211909,0.22873700980945702,-1.359125633116755,4,4,4,5,3,6,5,4,True,True,False,False,False,True
4189,f7a3dae724e24dc71a6a456446af6fbb,Urban,America/New_York,Administrator,4,0.7692394438812314,-0.5378177273058148,Male,Yes,1.094443447675161,-0.6662817809861953,-1.0058516991026796,0,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,-1.0491979583829925,0.2291631764713843,-1.0941694765847192,1,2,3,3,3,3,3,4,True,False,False,False,False,True
4190,58cc1d8f96b0d61b352205cb3f5477cc,Urban,America/Chicago,Wellsite geologist,4,-1.4048997742033467,-0.37246570868770357,Male,No,-2.040381258421344,0.6557058797007002,1.0175876473118841,0,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,-1.092121532284731,0.05433703633921875,-0.8365590251545683,3,2,2,3,5,2,1,3,False,False,True,False,False,False
4191,00934f638c9362b705bcc13d6cf0bcb9,Suburban,America/Chicago,Adult guidance worker,3,1.4456383117297669,-0.9608748820464892,Male,Yes,3.7654132736319177,-0.0052879506427475865,-1.0058516991026796,1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,-1.071836785856855,0.5789155942573697,-0.8805052893350509,4,5,4,4,4,3,4,4,False,False,False,False,False,True
4192,d8f42129aefe8ea655c2e0e5d24cb4fc,Suburban,America/Denver,"Producer, television/film/video",0,-0.8251293160474592,-0.3903602733146347,Male,Yes,0.4862818791807861,-0.3357848658144715,2.0293073205191656,1,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,-0.420764968665176,-0.23653917627278173,-0.28373778502060915,4,5,4,2,4,4,3,3,False,False,False,True,False,False
4193,96ebe6806ef31f5e3056d02fb1d42632,Urban,America/New_York,Airline pilot,3,-0.6801867015084874,2.1553685072396993,Nonbinary,No,0.3401296803393286,-0.6662817809861953,-1.0058516991026796,0,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,-1.1503194033103332,-0.8183614648839842,-1.082212013941798,4,5,4,3,3,4,3,3,False,True,False,False,True,False
4194,359d8c35896bd3d4b71483202d945664,Suburban,America/Denver,"Psychologist, clinical",2,-0.003787833659951896,1.0245458586330587,Male,Yes,-0.27387186025093696,-0.6662817809861953,1.0175876473118841,0,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,-1.1741614420504307,0.6402672921178489,-0.9783103807977925,4,5,4,4,4,3,4,3,False,False,False,True,False,False
4195,a35cdfff82265fb55478532fbdd19c4b,Suburban,America/New_York,"Conservator, museum/gallery",1,1.0591246729591752,-0.5468923213256035,Male,Yes,0.5960077603287895,-0.3357848658144715,0.005867974104602262,0,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,-1.2397967206257812,1.9222138716675392,-1.1648053291010543,5,6,5,2,3,3,3,3,False,False,False,False,True,False
4196,cdc1a8d1ae4bc5cc25cc97557b1829d8,Suburban,America/Los_Angeles,IT trainer,0,-0.5835582918158394,1.3440248333616267,Female,Yes,0.6227427957133951,-0.9967786961579193,-1.0058516991026796,0,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,-0.4213602396169453,2.154637716987908,-0.3809577454039583,5,4,5,3,4,4,4,5,True,True,False,False,False,True
4197,00aad630be55af8dbf96e5b540d79fcd,Urban,America/Detroit,"Engineer, maintenance",3,0.3827258051106398,-0.4756871322191384,Male,No,-0.2565377719492844,0.3252089645289763,-1.0058516991026796,1,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,-0.6934141921727462,1.5716952854019142,-0.6578496433574657,4,3,5,3,3,4,4,4,True,False,True,True,False,False
4198,dd8636957e0e670714bcfab503fe63cb,Rural,America/Chicago,"Teacher, music",0,-0.3903014724305436,-0.48774238053320684,Male,Yes,0.42214938165499555,1.6471966252158718,0.005867974104602262,1,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,-0.772392351893126,0.7534739247385972,-0.8335345461146685,5,6,5,4,4,5,5,5,True,False,False,False,False,True
4199,54828beae1aad7e0d760061c026a4500,Suburban,America/Detroit,Architectural technologist,1,1.397324106883443,-0.40368580166226764,Female,No,-2.527961634266153,0.3252089645289763,1.0175876473118841,1,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,-1.1127698326935063,-0.9348889371763602,-1.044825121239261,3,2,4,3,4,4,2,2,False,True,False,False,False,True
4200,3c453f217a5064081bffbce1f7483548,Rural,America/Phoenix,"Secretary, company",2,1.6388951311150628,-1.2993165630717527,Female,No,1.2194253696283563,-0.3357848658144715,-1.0058516991026796,1,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,-1.1310892395057155,-0.06257468458276387,-1.2925319169575316,4,4,4,3,3,3,4,5,True,False,True,False,False,True
4201,6b0cbbd750558b8f3731e2e726ce2067,Rural,America/Denver,Ship broker,2,0.044526371186372066,-0.10585761884022751,Female,Yes,1.2922376806783347,0.986202794872424,0.005867974104602262,1,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,-1.2499971838131576,0.6409193503983929,-1.1903110311721397,3,2,2,3,5,3,3,4,False,False,True,False,True,False
4202,5d4002f4ab04b10b713b323d967d1dca,Rural,America/Chicago,Games developer,8,-1.5981565935886426,-1.332008719814973,Male,Yes,-0.7859391896965024,1.6471966252158718,0.005867974104602262,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,-1.0079437526567336,-0.1780658499649902,-0.6851186842161222,3,4,2,4,4,3,3,4,False,False,False,False,False,False
4203,cd784f9b6670bcce6a11eeb4905af496,Urban,America/Chicago,Charity fundraiser,2,-0.19704465304524774,0.23125633230070725,Female,Yes,-1.8921778949747123,1.9776935403875957,0.005867974104602262,0,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,-1.1966040267689735,-0.8183614648839842,-1.1554424316241416,5,6,6,4,3,5,3,5,False,False,False,False,False,False
4204,ead61f255dbb48537209e3d768892caf,Urban,America/Denver,Sports therapist,1,-0.003787833659951896,-0.16312660896315856,Female,Yes,-1.130759987580233,1.9776935403875957,-1.0058516991026796,0,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,-0.5688683058273813,0.8147138411795543,-0.6049966619928846,3,4,2,5,2,3,3,4,True,False,False,False,False,True
4205,e896d1698e4b13c3372956c11dc92a75,Suburban,America/Chicago,Accommodation manager,0,1.0591246729591752,0.2875699526831516,Female,No,-0.45492107630777756,0.3252089645289763,-1.0058516991026796,0,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,-1.2602122829508724,-1.2265220031497068,-1.2335623519984045,4,4,4,2,4,3,4,5,False,False,True,True,False,False
4206,656cc7804d0d5809379092a504008309,Rural,America/New_York,Futures trader,3,0.18946898572534393,-1.0172714855467042,Male,Yes,-0.34920780272045254,-0.3357848658144715,0.005867974104602262,0,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,-1.1517041835625557,2.212757068800547,-0.833053854219559,2,3,2,3,4,4,3,4,False,False,False,False,True,False
4207,b5c29697df99d07ea9f78a498c41f438,Urban,America/Detroit,Quarry manager,0,0.6726110341885836,-0.023310339752328796,Male,No,0.11449485304738485,1.316699710044148,0.005867974104602262,0,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,-1.1248187748077965,-1.1095869944319905,-1.3239478171778696,3,2,2,5,1,2,2,4,True,False,False,False,False,False
4208,cbded429cb984079398016efde5a5d00,Rural,America/Chicago,Fashion designer,1,0.7209252390349075,-0.9820455066818149,Female,No,-0.6883257312538545,0.986202794872424,0.005867974104602262,1,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,-0.8646154793853376,-0.7605751285503369,-0.8287288801463952,4,5,5,6,2,4,5,3,False,False,False,False,False,True
4209,09da6b9be52cebc83aeed66e8f90b99b,Suburban,America/Chicago,"Engineer, agricultural",0,1.5422667214224148,2.4031050303685433,Female,Yes,0.9092068852642786,1.316699710044148,0.005867974104602262,0,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,-1.265531297419782,1.455880419658989,-1.0992820028968533,4,3,4,3,5,3,3,4,False,False,False,False,False,False
4210,482670c2ce3666af4f20341b7fcea02d,Suburban,America/Chicago,"Surveyor, building control",0,-0.14873044819892378,-0.5038659293902826,Male,Yes,-0.20557755511782633,0.6557058797007002,-1.0058516991026796,0,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,-1.2652738635335883,0.2870170474126589,-1.1360354522847682,2,1,2,1,4,3,3,2,False,False,False,False,True,False
4211,2f98ef4a715610c5a58ef3639b843368,Urban,America/Chicago,Automotive engineer,2,-0.5835582918158394,-0.5171549309809483,Nonbinary,Yes,0.6291644463695011,-0.0052879506427475865,-1.0058516991026796,2,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,-0.940254524564827,1.5716952854019142,-0.9260765633199372,2,3,2,3,4,4,3,3,True,False,False,False,True,False
4212,31759e1ca05dbba0d7607647fec1c690,Rural,America/Chicago,Artist,4,0.3344116002643158,-0.2919391039803885,Female,Yes,-1.5156131069873853,-0.0052879506427475865,0.005867974104602262,2,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,-1.1574447285288236,0.2870170474126589,-1.009309887414648,5,5,4,2,5,4,4,4,False,True,False,False,True,False
4213,4fe4da3246bfbe9a7cd863edb424c484,Urban,America/New_York,"Solicitor, Scotland",0,1.7355235408077105,-0.22698176345888718,Female,Yes,-0.10897690960440423,-1.3272756113296431,0.005867974104602262,0,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,-0.9681898263876973,-0.1783336596159276,-0.9154910354090746,5,4,4,3,3,4,6,4,False,False,False,True,False,False
4214,aefb90126f1fb65eddcb3e44ef603070,Urban,America/New_York,Communications engineer,0,1.300695697190795,-0.980587982690204,Female,No,0.17150338438220455,-0.0052879506427475865,3.0410269937264474,1,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,-1.0179081875080238,-0.5270800446262168,-1.1976815172813553,4,3,3,4,4,4,4,4,True,False,False,False,False,True
4215,18c3d5c1d1b4087fd766fcd2ed250d71,Urban,America/New_York,Site engineer,2,0.3344116002643158,-0.49179578667046053,Female,Yes,-0.644299284157514,-0.0052879506427475865,0.005867974104602262,0,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,-0.8671811198788589,-0.5278182677509756,-0.9989576939187246,3,3,4,4,3,3,5,3,True,False,False,False,True,False
4216,7aeb19898c5f0006ca8a049341c2a5d2,Suburban,America/New_York,Trade mark attorney,0,0.9141820584202033,-0.7458776812790848,Female,Yes,0.14978872894538728,1.6471966252158718,-1.0058516991026796,0,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,-1.0961976255446253,0.5202839109385883,-1.0024894031031162,5,5,4,3,3,4,3,5,False,False,False,False,False,True
